model,variant,dataset,N,pred_len,seed,MSE,MAE,provenance_id
iTransformer,,care_wind,238,96,2021,1.5884201526641846,0.4807151257991791,ind_iT_care_wind_pl96_s2021
iTransformer,,care_wind,238,96,2022,1.5856977701187134,0.49089568853378296,ind_iT_care_wind_pl96_s2022
iTransformer,,care_wind,238,96,2023,1.5505335330963135,0.47751471400260925,ind_iT_care_wind_pl96_s2023
iTransformer,,care_wind,238,96,2024,1.5543196201324463,0.47837671637535095,ind_iT_care_wind_pl96_s2024
iTransformer,,care_wind,238,96,2025,1.555769920349121,0.4780949652194977,ind_iT_care_wind_pl96_s2025
iTransformer,,care_wind,238,192,2021,1.8414541482925415,0.5569603443145752,ind_iT_care_wind_pl192_s2021
iTransformer,,care_wind,238,192,2022,1.8220219612121582,0.5461056232452393,ind_iT_care_wind_pl192_s2022
iTransformer,,care_wind,238,192,2023,1.8280190229415894,0.5446455478668213,ind_iT_care_wind_pl192_s2023
iTransformer,,care_wind,238,192,2024,1.8373175859451294,0.5516764521598816,ind_iT_care_wind_pl192_s2024
iTransformer,,care_wind,238,192,2025,1.8211216926574707,0.5415492057800293,ind_iT_care_wind_pl192_s2025
iTransformer,,care_wind,238,336,2021,2.0592803955078125,0.6000803112983704,ind_iT_care_wind_pl336_s2021
iTransformer,,care_wind,238,336,2022,2.042473793029785,0.5923336148262024,ind_iT_care_wind_pl336_s2022
iTransformer,,care_wind,238,336,2023,2.0475101470947266,0.5937085151672363,ind_iT_care_wind_pl336_s2023
iTransformer,,care_wind,238,336,2024,2.0870556831359863,0.605047881603241,ind_iT_care_wind_pl336_s2024
iTransformer,,care_wind,238,336,2025,2.057044506072998,0.6001105308532715,ind_iT_care_wind_pl336_s2025
iTransformer,,care_wind,238,720,2021,2.3549938201904297,0.6801217198371887,ind_iT_care_wind_pl720_s2021
iTransformer,,care_wind,238,720,2022,2.354365110397339,0.6777750253677368,ind_iT_care_wind_pl720_s2022
iTransformer,,care_wind,238,720,2023,2.376587390899658,0.6759666800498962,ind_iT_care_wind_pl720_s2023
iTransformer,,care_wind,238,720,2024,2.3455049991607666,0.6764066219329834,ind_iT_care_wind_pl720_s2024
iTransformer,,care_wind,238,720,2025,2.341451644897461,0.6751075387001038,ind_iT_care_wind_pl720_s2025
iTransformer,,kamp,228,96,2021,0.3334396779537201,0.23852568864822388,ind_iT_kamp_pl96_s2021
iTransformer,,kamp,228,96,2022,0.2864253520965576,0.22522969543933868,ind_iT_kamp_pl96_s2022
iTransformer,,kamp,228,96,2023,0.3955249786376953,0.2603342533111572,ind_iT_kamp_pl96_s2023
iTransformer,,kamp,228,96,2024,0.304924875497818,0.23490190505981445,ind_iT_kamp_pl96_s2024
iTransformer,,kamp,228,96,2025,0.2992350161075592,0.2321886420249939,ind_iT_kamp_pl96_s2025
iTransformer,,kamp,228,192,2021,0.43554919958114624,0.2970597743988037,ind_iT_kamp_pl192_s2021
iTransformer,,kamp,228,192,2022,0.45680224895477295,0.2980209290981293,ind_iT_kamp_pl192_s2022
iTransformer,,kamp,228,192,2023,0.44308874011039734,0.2897619903087616,ind_iT_kamp_pl192_s2023
iTransformer,,kamp,228,192,2024,0.44509217143058777,0.29704806208610535,ind_iT_kamp_pl192_s2024
iTransformer,,kamp,228,192,2025,0.4593881666660309,0.3006201684474945,ind_iT_kamp_pl192_s2025
iTransformer,,kamp,228,336,2021,0.5747269988059998,0.3578234314918518,ind_iT_kamp_pl336_s2021
iTransformer,,kamp,228,336,2022,0.5645731687545776,0.35427936911582947,ind_iT_kamp_pl336_s2022
iTransformer,,kamp,228,336,2023,0.5540573000907898,0.3472512364387512,ind_iT_kamp_pl336_s2023
iTransformer,,kamp,228,336,2024,0.5298823118209839,0.34448137879371643,ind_iT_kamp_pl336_s2024
iTransformer,,kamp,228,336,2025,0.5881885290145874,0.3598073720932007,ind_iT_kamp_pl336_s2025
iTransformer,,kamp,228,720,2021,0.9518418908119202,0.5224330425262451,ind_iT_kamp_pl720_s2021
iTransformer,,kamp,228,720,2022,0.8967587351799011,0.5069306492805481,ind_iT_kamp_pl720_s2022
iTransformer,,kamp,228,720,2023,0.9237446188926697,0.5088140368461609,ind_iT_kamp_pl720_s2023
iTransformer,,kamp,228,720,2024,0.9241735935211182,0.5138142108917236,ind_iT_kamp_pl720_s2024
iTransformer,,kamp,228,720,2025,0.9483722448348999,0.5213264226913452,ind_iT_kamp_pl720_s2025
iTransformer,,sdwpf,2144,96,2021,1.262693166732788,0.5553813576698303,ind_iT_sdwpf_pl96_s2021
iTransformer,,sdwpf,2144,96,2022,1.242240309715271,0.5498339533805847,ind_iT_sdwpf_pl96_s2022
iTransformer,,sdwpf,2144,96,2023,1.2521491050720215,0.5598748922348022,ind_iT_sdwpf_pl96_s2023
iTransformer,,sdwpf,2144,96,2024,1.2737280130386353,0.5635181069374084,ind_iT_sdwpf_pl96_s2024
iTransformer,,sdwpf,2144,96,2025,1.264360785484314,0.5654399991035461,ind_iT_sdwpf_pl96_s2025
iTransformer,,sdwpf,2144,192,2021,1.5876030921936035,0.6336756348609924,ind_iT_sdwpf_pl192_s2021
iTransformer,,sdwpf,2144,192,2022,1.573110580444336,0.6322965621948242,ind_iT_sdwpf_pl192_s2022
